setting,row,question,pred,string_match,judge,judge_raw
triviaqa_qwen7b,1539,What word is applied to someone who is equally capable with both hands?,Ambidextrous,1,1,correct
triviaqa_qwen7b,1540,What is the more common name for the disease variola?,Smallpox,1,1,correct
triviaqa_qwen7b,1541,"""Which Scottish writer was nicknamed """"The Great Unknown""""?""",J.K. Rowling,0,0,incorrect
triviaqa_qwen7b,1542,Who was the British Prime Minister in 1953?,Sir Anthony Eden,0,0,incorrect
triviaqa_qwen7b,1543,Which road runs from Workington to Middlesbrough?,A69,0,0,incorrect
triviaqa_qwen7b,1544,"""What does the Gaelic phrase """"Sinn Fein"""" mean?""",Ourselves Alone,1,1,correct
triviaqa_qwen7b,1545,In Osacar Wilde's The Importance of Being Earnest who utters the line 'a handbag' ?,Gwendolen Fairfax,1,0,incorrect
triviaqa_qwen7b,1546,"Which actor plays Cate Blanchett's father in the 2004 film ""The Missing"", a story set in 19th century New Mexico where the father works with estranged daughter Blanchett to get her kidnapped child back?",Keith David,0,0,incorrect
triviaqa_qwen7b,1547,Which architect designed the Albert Memorial in 1875?,George Gilbert Scott,1,1,correct
triviaqa_qwen7b,1548,The moons of which planet are named after Shakespearian characters?,"Umbriel, Ariel, Titania, and Oberon",0,0,incorrect
triviaqa_qwen7b,1549,Ari Folman's acclaimed 2008 film was 'Waltz with...' whom?,Bashir,1,1,correct
triviaqa_qwen7b,1550,Which teacher taught Helen Keller to communicate?,Anne Sullivan,1,1,correct
triviaqa_qwen7b,1551,Who was the first leader of the Liberal Democrats ?,Paddy Ashdown,1,1,correct
triviaqa_qwen7b,1552,Who was on the thrones of England and Scotland at the time of the Act of Union in 1707?,George I and Anne,1,0,incorrect
triviaqa_qwen7b,1553,What is the collective name for a group of hawks or falcons?,Kettle,0,0,incorrect
triviaqa_qwen7b,1554,"In 1919, which Dadaist created L.H.O.O.Q., a parody of the Mona Lisa, in which a moustache and goatee beard were added to a reproduction of the painting?",Marcel Duchamp,1,1,correct
triviaqa_qwen7b,1555,Herdwick sheep are native to which area of Britain?,Cumbria,0,1,correct
triviaqa_qwen7b,1556,What is the Japanese word for Japan?,Nippon,1,1,correct
triviaqa_qwen7b,1557,Which US statesman is on the $100 bill?,Alexander Hamilton,0,0,incorrect
triviaqa_qwen7b,1558,"To within a year either side, in which year were the proceedings of the House of Commons first televised?",1980,0,0,incorrect
triviaqa_qwen7b,1559,"What hero from Greek mythology was killed by a discus thrown by Apollo, who then named a flower after him, made from his spilled blood?",Adonis,0,0,incorrect
triviaqa_qwen7b,1560,"What is an alternative name for Whit Sunday the time when, according to Christian tradition, the Holy Spirit descended on the Apostles?",Pentecost,1,1,correct
triviaqa_qwen7b,1561,What did fictional detective Sherlock Holmes keep in the toe of his Persian slipper?,A tiny diamond.,0,0,incorrect
triviaqa_qwen7b,1562,Who was the lead singer with Stylistics,Jerry Butler,0,0,incorrect
triviaqa_qwen7b,1563,Who wrote the poem The Dong With The Luminous Nose?,Liushaoshan,0,0,incorrect
triviaqa_qwen7b,1564,"In the electromagnetic spectrum, which type of radiation has the longest wavelength? Its main uses are in communication.",Radio waves,1,1,correct
triviaqa_qwen7b,1565,"What name was collectively given to the sons of Poseidon, who dwelt with him at the bottom of the sea?",Tridents,0,0,incorrect
triviaqa_qwen7b,1566,Which Saturday Night Live cast member was known for his “You look… mahvelous!” send up of Argentinian born actor Fernando Lamas?,Rob Schneider,0,0,incorrect
triviaqa_qwen7b,1567,"Bell, Wax, Jalapeño, Habanero and Poblano are types of which fruit, (which some think is a vegetable)?",Pepper,0,0,incorrect
triviaqa_qwen7b,1568,What was the Elephant Man's real name?,John Merrick,0,0,incorrect
triviaqa_qwen7b,1569,"In the novel ‘Jane Eyre’ by Charlotte Bronte, what is the name of Mr Rochester’s first wife?",Bertha Mason,1,1,correct
triviaqa_qwen7b,1570,Which chemical element is named after the Greek word for the Moon?,Sodium,0,0,incorrect
triviaqa_qwen7b,1571,A harquebus/arquebus is an early form of?,Rifle,0,0,incorrect
triviaqa_qwen7b,1572,"""""""You're Going To Lose That Girl"""" was from which Beatles film in 1965?""",Helplessly Hoping,0,0,incorrect
triviaqa_qwen7b,1573,"At what fret are found the same notes as the open strings, but an octave higher, on a standard guitar?",12th fret,1,1,correct
triviaqa_qwen7b,1574,What is the tallest building in London?,The Shard,1,1,correct
triviaqa_qwen7b,1575,What notorious outlaw was shot in the back by the coward Robert Ford?,"William ""Billy"" Claiborne Jones, better known as Billy the Kid.",0,0,incorrect
triviaqa_qwen7b,1576,Whose mistress was Clara Petacci?,Benito Mussolini,1,1,correct
triviaqa_qwen7b,1577,What type of creature is a bananaquit?,Bird,1,1,correct
triviaqa_qwen7b,1578,What is the French name given to a steak that has been cut from between two ribs?,Entrecôte,1,1,correct
triviaqa_qwen7b,1579,"""Who was """"Sports Illustrated"""" magazine's first """"Sportsman of the Year""""?""",Bo Jackson,0,0,incorrect
triviaqa_qwen7b,1580,In which US state was the American Declaration of Independence signed on 4th July 1776?,New Jersey,0,0,incorrect
triviaqa_qwen7b,1581,What car manufacturing company makes the model Octavia?,Skoda,1,1,correct
triviaqa_qwen7b,1582,What bridge connects the two peninsulas of Michigan?,Mackinac Bridge,1,1,correct
triviaqa_qwen7b,1583,What is the surname of the family in the BBC comedy series ‘Outnumbered’?,Barnsley,0,0,incorrect
triviaqa_qwen7b,1584,Which World War II Aircraft was known as the 'Flying Stringbag'?,Hawker Hurricane,0,0,incorrect
triviaqa_qwen7b,1585,Minyan is a quorum of ten adult males required for public worship in?,Judaism,1,0,incorrect
triviaqa_qwen7b,1586,For which 1993 film did Steven Spielberg win his first 'Oscar' for Best Director?,Schindler's List,1,1,correct
triviaqa_qwen7b,1587,"Which city hosted the 1980 Summer Olympics, which were boycotted by over 60 nations?",Moscow,1,1,correct
triviaqa_qwen7b,1588,In which county is Wentworth golf course,Mecklenburg County,0,0,incorrect
triviaqa_qwen7b,1589,Which acid has the alternative name ‘spirits of salt’?,Hydrochloric acid,1,1,correct
triviaqa_qwen7b,1590,In which town is the University of Surrey,Guildford,1,1,correct
triviaqa_qwen7b,1591,What was the more famous two word name of American singer and ukele player who had the real name Herbert Khaury. In 1968 he released a classic version of a popular song which he sang in a high pitched voice?,Herb Alpert,0,0,incorrect
triviaqa_qwen7b,1592,Wednesday Friday is the youngest member of which TV family from the 1960s?,The Partridge Family,0,0,incorrect
triviaqa_qwen7b,1593,The razorbill and guillemot are members of which bird family?,Auk family,1,1,correct
triviaqa_qwen7b,1594,What is the most common surname in Korea?,Kim,1,1,correct
triviaqa_qwen7b,1595,Where was the siege of the Alamo?,"San Antonio, Texas",1,0,incorrect
triviaqa_qwen7b,1596,Rolf Harris recorded a 1964 single calling for which member of The Beatles ‘For President’?,Paul,0,0,incorrect
triviaqa_qwen7b,1597,"What style of American Football founded in 2003 is a full-contact 7 a side game where uniforms consist of helmets, shoulder pads, elbow pads, knee pads, bras, and panties?",Flag Football,0,0,incorrect
triviaqa_qwen7b,1598,Who was the first Roman Emperor to sport a beard?,Nero,0,0,incorrect
triviaqa_qwen7b,1599,What was the nickname of the French singer Edith Piaf?,The Little Sparrow,1,1,correct
triviaqa_qwen7b,1600,"Which mythological lumberjack, usually believed to be a giant, was first documented in the work of US journalist James MacGillivray in 1910?",Paul Bunyan,1,1,correct
triviaqa_qwen7b,1601,"""Ravel's """"Bolero"""", pop music riffs and (often) suspense music in film soundtracks are examples of what?""",Climactic Themes,0,0,incorrect
triviaqa_qwen7b,1602,What magazine was started by Hugh Hefner?,Playboy,1,1,correct
triviaqa_qwen7b,1603,Which river is most sacred to the Hindu religion?,Ganges,1,1,correct
triviaqa_qwen7b,1604,What name has been given to the previously unknown species of man found in Russia 2010?,Denisovans,1,1,correct
triviaqa_qwen7b,1605,What was the title of Fun Lovin’ Criminals’ 1996 song that nearly made the Top 20?,Gone Home,0,0,incorrect
triviaqa_qwen7b,1606,What type of animal is a corvid?,Bird,1,1,correct
triviaqa_qwen7b,1607,"Which American film director and writer is best known for his suspense and thriller films, including 'Carrie'. 'Scarface', 'Carlito's Way' and 'Mission: Impossible'?",Brian De Palma,1,1,correct
triviaqa_qwen7b,1608,A traditional hoy boat is powered by?,Oars,0,0,incorrect
triviaqa_qwen7b,1609,In which German city is the newspaper 'Suddeutsche Zeitung' published?,Munich,1,1,correct
triviaqa_qwen7b,1610,Limburger cheese is made from the milk of which animal?,Cow,1,1,correct
triviaqa_qwen7b,1611,What is the word for the process of using strong acid or mordant to cut into the unprotected parts of a metal surface to create a design in intaglio in the metal?,Etching,1,1,correct
triviaqa_qwen7b,1612,"""Who is the composer of """"The L'Arlesienne Suite""""?""",César Franck,0,0,incorrect
triviaqa_qwen7b,1613,American singer Ernest Evans called himself Chubby Checker to emulate the name of which other musician?,Fats Domino,1,1,correct
triviaqa_qwen7b,1614,"In Greek legend, who turned everything he touched into gold ?",Phaethon,0,0,incorrect
triviaqa_qwen7b,1615,Who was King of England in the year 1300?,Edward II,0,0,incorrect
triviaqa_qwen7b,1616,What was the name of the Super Typhoon that devastated the Philippines and Southeast Asia in November 2013?,Haiya,0,0,incorrect
triviaqa_qwen7b,1617,What is the term for a person whose body doesn't produce melanin?,Albinism,1,0,incorrect
triviaqa_qwen7b,1618,What colour/color is Mr Bump in Hargreaves' Mr Men series of children's cartoon books?,Yellow,0,0,incorrect
triviaqa_qwen7b,1619,"Malaikah in the Qur'an, and Mal'akh in the Hebrew Bible?",Angelic beings,0,1,correct
triviaqa_qwen7b,1620,Whose gang travel around in the Mystery Machine?,The Mystery Machine is driven by Scooby-Doo's gang.,0,1,correct
triviaqa_qwen7b,1621,Redfoo and Sky Blu were members of which electronic rock band?,LMFAO,1,1,correct
triviaqa_qwen7b,1622,"What is the general term for the seed-bearing part of a flower, comprising of the ovary, stigma and style?",Pistil,1,1,correct
triviaqa_qwen7b,1623,In which year was the 'Boxing Day Tsunami' in the Indian Ocean?,2004,1,1,correct
triviaqa_qwen7b,1624,I what year was the first 'Mechanical Hare' used in greyhound racing?,1900,0,0,incorrect
triviaqa_qwen7b,1625,"Covering an area in excess of 30,000 square miles, in which country can you find the 'Dasht  e Kavir Desert' the largest to lie wholly in it's own country?",Iran,1,1,correct
triviaqa_qwen7b,1626,The camera technique of panning and zooming on still photographs often seen in documentaries has come to be known as the effect of what filmmaker?,Alain Resnais,0,0,incorrect
triviaqa_qwen7b,1627,What award is given for a wound in the American forces,Purple Heart,1,1,correct
triviaqa_qwen7b,1628,Which disc jockey used to advertise Brentford Nylon,Johnnie Walker,0,0,incorrect
triviaqa_qwen7b,1629,"In US motor racing, what colour flag would the driver see for 'one lap to go'?",Yellow,0,0,incorrect
triviaqa_qwen7b,1630,"Which film starring Will Smith, Bill Pullman and Jeff Goldblum was the world's highest grossing film of 1996?",Independence Day,1,0,incorrect
triviaqa_qwen7b,1631,Mary Surratt was executed having been found guilty of the conspiracy to assassinate who?,Abraham Lincoln,1,1,correct
triviaqa_qwen7b,1632,Which town is home to the University of Ulster?,Jordanstown,0,0,incorrect
triviaqa_qwen7b,1633,What colour cat is a Russian Blue?,Blue,0,0,incorrect
triviaqa_qwen7b,1634,Which British swimmer won Olympic Gold Medals in 2008 in the 400 and 800 m freestyle?,Andrew Lane,0,0,incorrect
triviaqa_qwen7b,1635,"In 1985, which filly was the last racehorse to win a variant of the English Triple Crown?",Alcibiades,0,0,incorrect
triviaqa_qwen7b,1636,"What, loosely translating as 'self-boiler', is a traditional metal Russian tea urn called?",samovar,1,1,correct
triviaqa_qwen7b,1637,Where did the Shinning Path terrorists operate?,Peru,1,1,correct
triviaqa_qwen7b,1638,In which Commonwealth country are the Southern Alps?,New Zealand,1,1,correct
triviaqa_qwen7b,1639,The documentary about the making of which 1970s groundbreaking film was titled Hearts of Darkness alluding not just to the novel that inspired it but also to it's chaotic production?,Apocalypse Now,1,1,correct
triviaqa_qwen7b,1640,"Who together with Vince Clarke, formed the pop duo 'Yazoo'?",Yazmin Le Bon,0,0,incorrect
triviaqa_qwen7b,1641,The Dales Way is a path that runs from Bowness in Cumbria to which town in Yorkshire on the River Wharfe?,Otley,0,0,incorrect
triviaqa_qwen7b,1642,What is the name of the O’Haras’ plantation in ‘Gone with the Wind’?,Scarlett,0,0,incorrect
triviaqa_qwen7b,1643,Which common flower has the Latin name Bellis Perennis ?,Daisy,1,1,correct
triviaqa_qwen7b,1644,From what illness did Mary II die in 1694?,Smallpox,1,1,correct
triviaqa_qwen7b,1645,"Which type of roof is pitched at two different angles, the lower part being steeper than the upper?",Dutch gable,0,0,incorrect
triviaqa_qwen7b,1646,Still on pigs. Which country rears 40% of the world's total of around 764 million pigs?,China,1,1,correct
triviaqa_qwen7b,1647,What is the capital of the American state of Nevada?,Carson City,1,1,correct
triviaqa_qwen7b,1648,"Blacksmith is a general term for a worker in iron, but what specific name is given to someone who shoes horses?",Farrier,1,1,correct
triviaqa_qwen7b,1649,"In the UK tv series ‘Mr Bean’, what model car does Mr Bean drive?",Mini Cooper,1,1,correct
triviaqa_qwen7b,1650,"""Who wrote the novels """"Berlin Game"""", """"Mexico Set"""" and """"London Match""""?""",John le Carré,0,0,incorrect
triviaqa_qwen7b,1651,"Which Bradford car manufacturer, up until 1954, built the Javelin and Jupiter models?",Briggs Motor Company,0,0,incorrect
triviaqa_qwen7b,1652,Which island of just over 30 square miles lies between North Uist and South Uist?,Pabbay,0,0,incorrect
triviaqa_qwen7b,1653,The office of the President of which South American country is La Casa Rosada (The Pink House)?,Argentina,1,1,correct
triviaqa_qwen7b,1654,The River Yarra flows through which city?,Melbourne,1,1,correct
triviaqa_qwen7b,1655,In which Hampshire village is the National Motor Museum?,Beaulieu,1,1,correct
triviaqa_qwen7b,1656,In which town in Flanders could you visit the World War I memorial called the Menin Gate?,Ypres,1,1,correct
triviaqa_qwen7b,1657,What model of Ford was named after a city in Southern Spain,Ford Sevilla,0,1,correct
triviaqa_qwen7b,1658,Whose father wrote and sang the popular 'Secret Lemonade Drinker' song in the award-winning British 1970s-80s R Whites Lemonade TV advert ?,Tony Riches,0,0,incorrect
triviaqa_qwen7b,1659,"In the Bible, how many psalms make up the Book of Psalms?",150,1,1,correct
triviaqa_qwen7b,1660,Who had a top album in 1985 with Like A Virgin,Madonna,1,1,correct
triviaqa_qwen7b,1661,In which English city is the HQ of the Ordnance Survey?,"Newtownabbey, Northern Ireland (HQ moved in Southampton previously)",1,0,incorrect
triviaqa_qwen7b,1662,On which part of the body would a mukluk be worn?,Foot,1,1,correct
triviaqa_qwen7b,1663,"Suu Kyi, who was sentenced to home detention for six years in 2003, is the Leader of the Opposition in which country?",Myanmar,1,1,correct
triviaqa_qwen7b,1664,The NASA spacecraft Messenger reached what planet destination in 2008?,Mercury,1,1,correct
triviaqa_qwen7b,1665,"What science is sometimes called 'the central science' because it connects maths and physics with other main branches of science such as astronomy, engineering, biology, etc?",Chemistry,1,1,correct
triviaqa_qwen7b,1666,Which gland controls the release of hormones?,Hypothalamus,0,0,incorrect
triviaqa_qwen7b,1667,Buddy Holly and the Big Bopper were two of the three musicians who died in a plane crash in February 1959. Who was the other one?,Pat Boone,0,0,incorrect
triviaqa_qwen7b,1668,"Breve, Mocha and Americano are all types of which drink?",Coffee,1,1,correct
triviaqa_qwen7b,1669,"Petroliam Nasional Berhad, the huge Malaysian gas/oil corporation gave its abbreviated name to what world-leading Kuala Lumpa landmark?",Petronas Towers,1,1,correct
triviaqa_qwen7b,1670,"The Washington Post reporters, Carl Bernstein and Bob Woodward, wrote an account of the Watergate scandal, published in 1974. What was the book called?",All the President's Men,1,1,correct
triviaqa_qwen7b,1671,"""In the TV series, """"Dad's Army"""", what was the name of Captain Mainwaring's wife?""",Worthington Wilkins,0,0,incorrect
triviaqa_qwen7b,1672,Which model village did Samuel Greg build to house workers at his nearby Quarry Bank Mill?,New Harmony,0,0,incorrect
triviaqa_qwen7b,1673,From which film did The Harry Lime Theme come,The Third Man,1,1,correct
triviaqa_qwen7b,1674,"What is the surname of the father and son who rode Grand National winners, L'Escargot in 1975 and Bobbyjo in 1999?",Wright,0,0,incorrect
triviaqa_qwen7b,1675,"Name the year; Baring's Bank collapsed, Blackburn Rovers won the Premier League and Cliff Richard was knighted?",2019,0,0,incorrect
triviaqa_qwen7b,1676,Golfer Ernie Els was born in which country?,South Africa,1,1,correct
triviaqa_qwen7b,1677,The fictional station in BBC's flagship Eastenders soap serial is?,Albert Square,0,0,incorrect
triviaqa_qwen7b,1678,In which country is Angostura where the bitters were first produced?,Trinidad and Tobago,0,0,incorrect
triviaqa_qwen7b,1679,"Cayenne, after which the spicy condiment is named, is a city in which country?",Trinidad and Tobago,0,0,incorrect
triviaqa_qwen7b,1680,In which Asian city is the 830 metres high Burj Khalifa?,Dubai,1,1,correct
triviaqa_qwen7b,1681,In which year did Captain Scott reach the South Pole?,1912,1,1,correct
triviaqa_qwen7b,1682,"Canadian Florence Nightingale Graham dropped out of nursing school in Toronto and joined her elder brother in New York City, working as a bookkeeper for the E.R. Squibb Pharmaceuticals Company. By what name is she better known?",Florence Graham,1,1,correct
triviaqa_qwen7b,1683,"Who, more famous for his opera ‘Faust’, wrote the music used for the anthem of the Vatican City?",Giacomo Puccini,0,0,incorrect
triviaqa_qwen7b,1684,"Who was the cartoon adversary of Pixie and Dixie, who would often say I hate those meeces to pieces?",Filibuster,0,0,incorrect
triviaqa_qwen7b,1685,What city will host the 2016 Olympics?,Rio de Janeiro,1,1,correct
triviaqa_qwen7b,1686,What country has the greatest proportion of Hindus in its population with 80.6% (hint: not India)?,Nepal,1,1,correct
triviaqa_qwen7b,1687,"""Didier Delsalle who wrote the following words confirming his May 14, 2005 achievement became the first person to land a helicopter where? """"No, nobody went out of the helicopter as I was alone and quite busy to stabilize the helicopter on this windy ...! The terrain characteristics prevent any full landing on the ... as you can see on the videos and only a hover landing...""""""",Bermudez Crater,0,0,incorrect
triviaqa_qwen7b,1688,In which year did Brookside first appear on Channel 4?,1993,0,0,incorrect
triviaqa_qwen7b,1689,The ancient Egyptian goddess Serket took the form of which creature?,Scorpion,1,1,correct
triviaqa_qwen7b,1690,"Name the ingredients that make up that classic American favorite, the Big Mac","Beef patty, lettuce, cheese, pickles, onions, special sauce, buns",1,1,correct
triviaqa_qwen7b,1691,Mr and Mrs Potato Head appear in which film franchise?,Toy Story,1,1,correct
triviaqa_qwen7b,1692,Who wrote the BBC tv serial drama ‘The Singing Detective’ (1986)?,Roald Dahl,0,0,incorrect
triviaqa_qwen7b,1693,Who was the Romanian gymnast who scored the first ever perfect ten at the Olympic Games of 1976?,Nadia Comaneci,1,1,correct
triviaqa_qwen7b,1694,"Which fictional cartoon character, and leader of a gang, lives in Hoagy’s Alley?",Butch Hartman,0,0,incorrect
triviaqa_qwen7b,1695,For which bank was Nick Leeson working at the time of his criminal dealings?,Barclays's,0,0,incorrect
triviaqa_qwen7b,1696,Who was Wolfe’s opposing French general who died with him on the Plains of Abraham?,Marquis de Montcalm,1,1,correct
triviaqa_qwen7b,1697,Cathay is a poetic name for which country?,China,1,1,correct
triviaqa_qwen7b,1698,What was Queen Victoria's first Christian name?,Victoria,0,0,incorrect
triviaqa_qwen7b,1699,What was the name of the cat in Rising Damp?,Moist,0,0,incorrect
triviaqa_qwen7b,1700,"""Mukhtar Al-Bakri, Sahim Alwan, Faysal Galab, Shafal Mosed, Yaseinn Taher and Yahya Goba were collectively known as the """"Lackawanna Six"""" and by what other name?""",The Cleveland Six,0,0,incorrect
triviaqa_qwen7b,1701,"Spider, Idiot’s Delight, Canfield, Pyramid and Clock are all forms of what card game?",Canasta,0,0,incorrect
triviaqa_qwen7b,1702,What was the first song played on MTV on 1 August 1981?,Video Killed the Radio Star,0,1,correct
triviaqa_qwen7b,1703,Cleeve Hill is the highest point in which range of English hills?,Blackdown Hills,0,0,incorrect
triviaqa_qwen7b,1704,In what year did Elvis Presley and his parents move from Tupelo to Memphis?,1938,0,0,incorrect
triviaqa_qwen7b,1705,What is the name of the sidekick of cartoon superhero DangerMouse?,Penelope Pitstop,0,0,incorrect
triviaqa_qwen7b,1706,What animal's name means earth pig in Dutch,Krabbepel,0,0,incorrect
triviaqa_qwen7b,1707,Where are New Zealand's parliament buildings?,Wellington,1,1,correct
triviaqa_qwen7b,1708,How was Moose the dog better known when he starred in a popular US sitcom?,"Moose from ""How I Met Your Mother""",0,0,incorrect
triviaqa_qwen7b,1709,"According to legend, who was King Arthur's father?",Uther Pendragon,1,1,correct
triviaqa_qwen7b,1710,Canaletto is famous for his landscapes of Venice and which other city?,London,1,1,correct
triviaqa_qwen7b,1711,Give any year in the life of the painter Raphael.,1502,0,0,incorrect
triviaqa_qwen7b,1712,"""Which make of car is advertised under the slogan """"Vorsprung Durch Technik""""?""",BMW,0,0,incorrect
triviaqa_qwen7b,1713,Burnside was a spin off from which Australia series,HawkEye,0,0,incorrect
triviaqa_qwen7b,1714,The 1965 film ‘The Heroes of Telemark’ is set in which European country?,Norway,1,1,correct
triviaqa_qwen7b,1715,Who wrote the plays 'The Real Inspector Hound' and 'Arcadia'?,Harold Pinter,0,0,incorrect
triviaqa_qwen7b,1716,Who played the female lead in the 1957 film 'An Affair To Remember'?,Geneviève Bujold,0,0,incorrect
triviaqa_qwen7b,1717,Charles Rennie Mackintosh was a leading exponent of which art movement around the 1900's?,Art Nouveau,1,1,correct
triviaqa_qwen7b,1718,"What is the name of 11 Roman Emperors, the first of which transferred the capital to Byzantium in 330 AD, and the last of which died when it was captured by the Turks in 1453?",Constantinople,0,0,incorrect
triviaqa_qwen7b,1719,Which city in the USA suffered a huge fire in 1871 allegedly started by a cow?,Chicago,1,1,correct
triviaqa_qwen7b,1720,How many 'Pockets' would you find on a pool table?,6,1,1,correct
triviaqa_qwen7b,1721,"""What word refers to the period before """"The Great Flood"""" as described in the Old Testament of the Bible?""",Antediluvian,1,1,correct
triviaqa_qwen7b,1722,How is Dihydrogen Monoxide better known?,Water,1,1,correct
triviaqa_qwen7b,1723,Tony Hadley was the lead singer with which 1980s new romantic band?,Spandish,0,0,incorrect
triviaqa_qwen7b,1724,"From the Greek for ‘artificial’, what was the first synthesised chemical element?",Hydrogen,0,0,incorrect
triviaqa_qwen7b,1725,What is the maximum number of points that can be scored from a single shot in basketball?,3,1,1,correct
triviaqa_qwen7b,1726,"What movie had a sexy, supernatural pottery scene?",Hellboy,0,0,incorrect
triviaqa_qwen7b,1727,With its 14 lanes which New York city bridge carries the greatest amount of traffic?,Verrazano-Narrows Bridge,0,0,incorrect
triviaqa_qwen7b,1728,"On this day (4th Aug) in 2002, the schoolgirls Jessica Chapman and Holly Wells went missing from which town in Cambridgeshire?",Peterborough,0,0,incorrect
triviaqa_qwen7b,1729,What is the plural of Winklevoss?,Winklevosses,0,0,incorrect
triviaqa_qwen7b,1730,What kind of flowers was the gunman holding when he shot Dirty Den in Eastenders,Tulips,0,0,incorrect
triviaqa_qwen7b,1731,Actress Sinead Cusack is married to which 'Oscar' winning actor?,Daniel Day-Lewis,0,0,incorrect
triviaqa_qwen7b,1732,"Who painted The Judgement of Paris, In around 1636?",Peter Paul Rubens,1,1,correct
triviaqa_qwen7b,1733,Who composed the 'War Requiem'?,Britten,1,1,correct
triviaqa_qwen7b,1734,Diane Belmont became famous as who?,Vampirella,0,0,incorrect
triviaqa_qwen7b,1735,Which author created the LAPD detective Harry Bosch?,Michael Connelly,1,1,correct
triviaqa_qwen7b,1736,"Ted Nevin, who died in 1992, was a leading authority in what sphere?",Golf,0,0,incorrect
triviaqa_qwen7b,1737,Who was Bridget Jones's true love?,Darcy,0,1,correct
triviaqa_qwen7b,1738,"In the Bible, how many psalms make up the Book of Psalms?",150,1,1,correct
triviaqa_qwen7b,1739,"If it was Phil Mickelson in 2006, Zach Johnson in 2007, and Trevor Immelman in 2008, who was it in 2009?",Yani Wu,0,0,incorrect
triviaqa_qwen7b,1740,According to 2015 survey what fruit was most popular among USA children?,Apple,1,1,correct
triviaqa_qwen7b,1741,"What country had a famine that killed over 400,000?",China,0,0,incorrect
triviaqa_qwen7b,1742,Who composed the symphonic poem `Dance Macabre'?,Camille Saint-Saëns,0,1,correct
triviaqa_qwen7b,1743,What type of food or drink is a macchiato?,Coffee beverage,1,1,correct
triviaqa_qwen7b,1744,"First flown on the 27th July 1972, who built the F15 Eagle fighter?",McDonnell Douglas,1,1,correct
triviaqa_qwen7b,1745,What is the name of the large buttock and thigh muscle?,Gluteus maximus,1,1,correct
triviaqa_qwen7b,1746,When was the guillotine last used in France?,1977,1,1,correct
triviaqa_qwen7b,1747,Which millionaire's daughter married Imran Khan in 1995,Jemima Goldsmith,0,0,incorrect
triviaqa_qwen7b,1748,"Who painted The Judgement of Paris, In around 1636?",Peter Paul Rubens,1,1,correct
triviaqa_qwen7b,1749,How many squares does a Rubik’s Cube have on each side?,9,1,1,correct
triviaqa_qwen7b,1750,Which force is nothing more than the bending of space and time?,Gravitational force,1,1,correct
triviaqa_qwen7b,1751,"""What was special about """"The Daily Courant"""" that appeared in the early 18th century?""",It was one of the first newspapers to use a masthead.,0,0,incorrect
triviaqa_qwen7b,1752,What is the triangular part of a horse's hoof?,Calk,0,0,incorrect
triviaqa_qwen7b,1753,Who was the first of these to become US President?,George Washington,0,0,incorrect
triviaqa_qwen7b,1754,Where is the venue for the next Winter Olympics in 2010?,"Pyeongchang, South Korea",0,0,incorrect
triviaqa_qwen7b,1755,John F Kennedy suffered from chronic back complaints and what other medical problem?,Asthma,0,0,incorrect
triviaqa_qwen7b,1756,"""Which pair of films starred Uma Thurman as """"the bride"""", Daryl Hannah as her arch-nemesis and Lucy Liu as """"Cottonmouth""""?""",Kill Bill Vol. 1,1,0,incorrect
triviaqa_qwen7b,1757,"Which author died in a car crash in 1960, three years after receiving the Nobel Prize for Literature?",Simoneonov,0,0,incorrect
triviaqa_qwen7b,1758,What city has a neighborhood called Little Havana?,Miami,1,1,correct
triviaqa_qwen7b,1759,What whole two-digit number is the square root of 9801?,99,1,1,correct
triviaqa_qwen7b,1760,"The Salt Flat of Uyuni, the world's largest salt flat, is in which country?",Bolivia,1,1,correct
triviaqa_qwen7b,1761,Who wrote the book 'LA Confidential'?,James Ellroy,0,1,correct
triviaqa_qwen7b,1762,What was the name of the American President played by Martin Sheen in the TV series 'The West Wing'?,Jed Bartlet,1,1,correct
triviaqa_qwen7b,1763,Which actress and singer's biography was entitled 'The Other Side Of The Rainbow'?,Lea Salonga,0,0,incorrect
triviaqa_qwen7b,1764,Which planet has moons named after Shakespearean characters?,Uranus,1,1,correct
triviaqa_qwen7b,1765,What is the name of the strong fibrous tissue that joins one bone to another at a joint?,Tendon,0,0,incorrect
triviaqa_qwen7b,1766,In which Thomas Hardy novel does Michael Henchard appear?,The Mayor of Casterbridge,1,1,correct
triviaqa_qwen7b,1767,'Captain Yossarian' is the central character of which 20th century novel?,Catch-22,1,1,correct
triviaqa_qwen7b,1768,What is the currency of India?,Indian Rupee,1,1,correct
triviaqa_qwen7b,1769,Which arid region of Ethiopia was invaded by Somalia in 1977?,Ogaden,1,1,correct
triviaqa_qwen7b,1770,On which coast of South America would you find the country of Venezuela?,North Coast,1,1,correct
triviaqa_qwen7b,1771,The lyrics of which song first put to music by Pete Seeger in 1959 and later made famous by The Byrds were taken almost entirely from the Book of Ecclesiastes in the Bible?,Turn! Turn! Turn!,1,1,correct
triviaqa_qwen7b,1772,Which “Thom” is Radiohead’s lead singer and principal songwriter?,Thom Yorke,1,1,correct
triviaqa_qwen7b,1773,"Introduced in 1908, for what does the B in the degree-equivalent course MBA stand?",MBA stands for Master of Business Administration.,1,1,correct
triviaqa_qwen7b,1774,What was the name of the British nurse who was shot by a German firing squad during the First World War after being court-martialled for helping Allied troops escape from a military hospital in Belgium?,Edith Cavell,1,1,correct
